Year,RegionName,House Price Mean
2017,Downieville,195757.3
2017,Doyle,110501.4
2017,Duarte,485995.8
2017,Dublin,938801.9
2017,Ducor,124969
2017,Dunlap,258681.3
2017,Dunsmuir,139115.7
2017,Durham,411238.5
2017,Dutch Flat,252306.4
2017,Earlimart,137550.6
2017,Earp,152973.3
2017,East Los Angeles,381229.6
2017,East Palo Alto,810762.7
2017,Eastvale,540741.2
2017,Edwards,65219.2
2017,El Cajon,493438
2017,El Centro,212295.8
2017,El Dorado,422913.2
2017,El Dorado Hills,599598.1
2017,El Monte,453912.7
2017,El Segundo,962548.7
2017,Elk Grove,397682
2017,Elverta,320119.6
2017,Emerald Lake Hills,2021369.7
2017,Emeryville,519083.8
2017,Encinitas,1036099.4
2017,Escalon,379185.9
2017,Escondido,502939.7
2017,Esparto,293453.3
2017,Etna,186578
2017,Eureka,315049.8
2017,Exeter,222569.4
2017,Fair Oaks,414993.7
2017,Fairfax,925774.1
2017,Fairfield,413915.1
2017,Fallbrook,545957.7
2017,Farmersville,144743.3
2017,Farmington,528050.4
2017,Fawnskin,270816.8
2017,Felton,593159.2
2017,Ferndale,463744
2017,Fiddletown,349045.1
2017,Fillmore,430936.5
2017,Firebaugh,176916.8
2017,Florence-Graham,309142.9
2017,Florin,240318.5
2017,Folsom,512467.2
2017,Fontana,360415.5
2017,Forbestown,207074.3
2017,Forest Falls,211856.1
2017,Forest Ranch,286951
2017,Foresthill,365588.9
2017,Forestville,483386.5
2017,Fort Bragg,433495
2017,Fort Jones,188004.6
2017,Fortuna,323913.2
2017,Foster City,1365253.2
2017,Fountain Valley,717351.4
2017,Fowler,269853.7
2017,Frazier Park,169588.6
2017,Freedom,471384
2017,Fremont,968366.9
2017,French Camp,296658.3
2017,Fresno,217917.6
2017,Friant,410022.4
2017,Fullerton,615354.9
2017,Fulton,682366.6
2017,Galt,346955.4
2017,Garberville,486775.7
2017,Garden Acres,184497.6
2017,Garden Grove,537281.6
2017,Garden Valley,348350.6
2017,Gardena,453243
2017,Gasquet,239725.6
2017,Georgetown,308277.2
2017,Gerber,174396.7
2017,Geyserville,975043.6
2017,Gilroy,679416.7
2017,Glen Ellen,988655.6
2017,Glendale,683778.2
2017,Glendora,571438.5
2017,Gold Run,347194
2017,Goleta,801505.1
2017,Gonzales,364691.1
2017,Graeagle,254783.7
2017,Grand Terrace,331212.2
2017,Granite Bay,718251
2017,Grass Valley,376553.7
2017,Graton,608512.2
2017,Green Valley,259030.5
2017,Green Valley Lake,169932.3
2017,Greenfield,288560.3
2017,Greenville,168823.5
2017,Greenwood,370478.7
2017,Grenada,150044.1
2017,Gridley,209079.1
2017,Grover Beach,483344.5
2017,Guadalupe,308842.3
2017,Gualala,490849.6
2017,Guerneville,427589.8
2017,Gustine,233966.2
2017,Hacienda Heights,560098
2017,Half Moon Bay,1102929.4
2017,Hamilton City,160931.7
2017,Hanford,216204.2
2017,Happy Camp,100857
2017,Hawaiian Gardens,329487.4
2017,Hawthorne,539481.6
2017,Hayfork,230833.7
2017,Hayward,590918.3
2017,Healdsburg,863901.8
2017,Heber,211286.5
2017,Helendale,206818.4
2017,Hemet,230729.1
2017,Herald,506065.6
2017,Herlong,72174.4
2017,Hermosa Beach,1386469.5
2017,Hesperia,236755.2
2017,Hickman,409148.8
2017,Hidden Hills,2453937
2017,Hidden Valley Lake,278900.3
2017,Highland,300495.1
2017,Hillsborough,3997646.6
2017,Hilmar,307024
2017,Hinkley,154119.3
2017,Hollister,557471
2017,Holtville,216391.5
2017,Homeland,254383.5
2017,Homewood,712487.6
2017,Hopland,502448.5
2017,Hornbrook,132873.2
2017,Hughson,336925.6
2017,Huntington Beach,757085.5
2017,Huntington Park,366616
2017,Huron,152566
2017,Idyllwild,271799.9
2017,Imperial,222720.8
2017,Imperial Beach,546333.2
2017,Indian Wells,721715.8
2017,Indio,284629.1
2017,Inglewood,408433.6
2017,Inverness,1082915.3
2017,Inyokern,174050.2
2017,Ione,311500.6
2017,Irvine,828844.5
2017,Irwindale,434541.3
2017,Isla Vista,913441
2017,Isleton,281246.1
2017,Ivanhoe,117653.4
2017,Jackson,318665
2017,Jacumba,179965.3
2017,Jamul,633395.7
2017,Janesville,222264.6
2017,Jenner,684596.9
2017,Joshua Tree,144700.8
2017,Julian,362909
2017,June Lake,433185.5
2017,Jurupa Valley,365228.5
2017,Keene,390785
2017,Kelseyville,260151.2
2017,Kennedy,176714.5
2017,Kentfield,1980991.4
2017,Kenwood,994715.2
2017,Kerman,237236.8
2017,Kernville,219301.6
2017,Kettleman City,104975.4
2017,Keyes,224517.5
2017,King City,284299.8
2017,Kings Beach,505267.8
2017,Kingsburg,284665
2017,Kirkwood,425892.5
2017,Klamath River,168177.3
2017,Kyburz,267658.6
2017,La Canada Flintridge,1439056.2
2017,La Crescenta-Montrose,791112.1
2017,La Grange,263080.9
2017,La Habra,516506.8
2017,La Habra Heights,842629.8
2017,La Honda,816803.8
2017,La Mesa,537142.8
2017,La Mirada,527535.6
2017,La Palma,657498.3
2017,La Puente,397174.8
2017,La Quinta,411546.5
2017,La Riviera,292899.2
2017,La Verne,587411
2017,Ladera Heights,852773.4
2017,Ladera Ranch,754929
2017,Lafayette,1350762.8
2017,Laguna Beach,1718617.9
2017,Laguna Hills,667374.4
2017,Laguna Niguel,769488
2017,Laguna Woods,279078.7
2017,Lagunitas,745649.5
2017,Lake Arrowhead,319934.7
2017,Lake Elsinore,326476.9
2017,Lake Forest,664562.5
2017,Lake Hughes,247445.2
2017,Lake Isabella,129010.7
2017,Lakeport,270150.6
2017,Lakeside,490995.1
2017,Lakewood,521712.6
2017,Lamont,118830.4
2017,Lancaster,244164
2017,Landers,91972.7
2017,Larkspur,1513764.4
2017,Lathrop,399233.7
2017,Laton,224311.7
2017,Lawndale,455806.6
2017,Laytonville,357826.6
2017,Le Grand,177408.2
2017,Lebec,220195.9
2017,Lemon Grove,434902.7
2017,Lemoore,234597.3
2017,Lewiston,243786.7
2017,Lexington Hills,869961
2017,Lincoln,442103.2
2017,Lincoln Village,260614.2
2017,Linden,458006.4
2017,Lindsay,169088.2
2017,Litchfield,205633.4
2017,Littlerock,231505.8
2017,Live Oak,219858.7
2017,Livermore,758358.9
2017,Livingston,242042.1
2017,Llano,216663.3
2017,Lockeford,328092.5
2017,Lodi,335403.2
2017,Loma Linda,373094.7
2017,Lomita,568916.4
2017,Lompoc,333630.2
2017,Long Beach,499437.2
2017,Loomis,559854.1
2017,Los Alamitos,880964.1
2017,Los Alamos,538148.6
2017,Los Altos,2678633.5
2017,Los Altos Hills,3741393.9
2017,Los Angeles,585356.5
2017,Los Banos,275586.8
2017,Los Gatos,1505340.4
2017,Los Molinos,191094.1
2017,Los Olivos,945451.2
2017,Los Osos,546790.1
2017,Lost Hills,139847.7
2017,Lotus,470928.9
2017,Lower Lake,294721.8
2017,Loyalton,150210
2017,Lucerne,160893
2017,Lucerne Valley,127847.1
2017,Lynwood,374295.5
2017,Lytle Creek,206134.4
2017,Macdoel,77894.5
2017,Madera,218939.7
2017,Magalia,211177.4
2017,Malibu,1761076.4
2017,Mammoth Lakes,405898.6
2017,Manchester,486676.2
2017,Manhattan Beach,1873759.6
2017,Manteca,375518.9
2017,Manton,219367.4
2017,Maricopa,102539.3
2017,Marina,548217
2017,Mariposa,269136
2017,Markleeville,340309.7
2017,Martinez,566445.5
2017,Marysville,225440.7
2017,Mather,361049.1
2017,Maywood,364202.8
2017,Mc Farland,167143.8
2017,Mc Kittrick,143078.5
2017,McArthur,203543.5
2017,McCloud,178801.3
2017,McKinleyville,373955.7
2017,Meadow Vista,472406.2
2017,Mecca,147321.8
2017,Mendocino,774100.8
2017,Mendota,165322.2
2017,Menifee,333310
2017,Menlo Park,2111360.4
2017,Mentone,270311.7
2017,Merced,217658.3
2017,Meridian,266227
2017,Middletown,218111.1
2017,Milford,204630.3
2017,Mill Valley,1447465.7
2017,Millbrae,1473138.9
2017,Milpitas,868907
2017,Miramonte,197163.3
2017,Mission Viejo,679862.1
2017,Modesto,261032.4
2017,Mojave,95988.3
2017,Mokelumne Hill,243440
2017,Monrovia,639262.2
2017,Montague,159674.5
2017,Montara,1002400.9
2017,Montclair,372941.6
2017,Monte Rio,467574.1
2017,Monte Sereno,2524526.6
2017,Montebello,485707
2017,Montecito,2933960.4
2017,Monterey,742979.1
2017,Monterey Park,581463.4
2017,Moorpark,642213.3
2017,Morada,463389.2
2017,Moreno Valley,294565.3
2017,Morgan Hill,835441.5
2017,Morongo Valley,148873.2
2017,Morro Bay,644231.9
2017,Moss Beach,1071815.9
2017,Moss Landing,572567.1
2017,Mount Shasta,283609.5
2017,Mountain Center,313981.3
2017,Mountain Ranch,285527.6
2017,Mountain View,1371752.6
2017,Murphys,344197.7
2017,Murrieta,399125.8
2017,Muscoy,201084.1
2017,Napa,643349.4
2017,National City,397061.1
2017,Needles,97192.8
2017,Nevada City,422677.4
2017,Newark,793224.4
2017,Newberry Springs,129184.5
2017,Newcastle,576383
2017,Newman,250585
2017,Newport Beach,1815907.6
2017,Nicasio,1233995.4
2017,Nice,161909.9
2017,Nicolaus,376091.3
2017,Nipomo,587909
2017,Norco,493016.1
2017,North Fork,242727.5
2017,North San Juan,273174.3
2017,North Tustin,928800.5
2017,Norwalk,426300.8
2017,Novato,774138.9
2017,Nuevo,311474.2
2017,Oak Park,754622.8
2017,Oak View,560099.8
2017,Oakdale,352070.5
2017,Oakhurst,251464.3
2017,Oakland,660691.6
2017,Oakley,445100.1
2017,Occidental,793372.5
2017,Oceano,404077.3
2017,Oceanside,492533.4
2017,Oildale,142599.6
2017,Ojai,699249.2
2017,Olivehurst,245723
2017,Ontario,377272
2017,Onyx,147223.5
2017,Orange,647718.7
2017,Orange Cove,149378.4
2017,Orangevale,371322
2017,Oregon House,280170
2017,Orinda,1444754.1
2017,Orland,236790.6
2017,Orosi,162031.8
2017,Oroville,200660.5
2017,Oxnard,480210.3
2017,Pacific Grove,876641.8
2017,Pacifica,939397.4
2017,Pala,620467.7
2017,Palermo,159739.9
2017,Palm Desert,322163.4
2017,Palm Springs,334045.8
2017,Palmdale,272983.8
2017,Palo Alto,2531612.5
2017,Palomar Mountain,273764.9
2017,Palos Verdes Estates,1734591.9
2017,Paradise,494114.5
2017,Paramount,347832.7
2017,Parlier,166288.7
2017,Pasadena,723205.5
2017,Paso Robles,474217
2017,Patterson,310930.9
2017,Pauma Valley,510043.3
2017,Pearblossom,225610.7
2017,Penn Valley,358702.4
2017,Penngrove,901915.4
2017,Penryn,573267.4
2017,Perris,287057.8
2017,Pescadero,975819.6
2017,Petaluma,658962.3
2017,Phelan,240896.4
2017,Pico Rivera,418663.1
2017,Piedmont,1937131.4
2017,Pilot Hill,476033.8
2017,Pine Grove,299876.5
2017,Pine Mountain Club,218561.4
2017,Pinon Hills,242787.1
2017,Pioneer,236200.5
2017,Piru,337546.4
2017,Pismo Beach,826446.9
2017,Pittsburg,388013.9
2017,Pixley,139862.3
2017,Placentia,629327.8
2017,Placerville,388746
2017,Planada,128511.8
2017,Pleasant Grove,516688.4
2017,Pleasant Hill,714451.2
2017,Pleasanton,1046222.7
2017,Plumas Eureka,250085.4
2017,Plymouth,411727.4
2017,Point Reyes Station,1046193.6
2017,Pollock Pines,291825.9
2017,Pomona,373886.8
2017,Pope Valley,339858.1
2017,Port Hueneme,377820.8
2017,Porterville,183404.3
2017,Portola,168235.7
2017,Portola Valley,3099542
2017,Potrero,334922
2017,Potter Valley,436605.7
2017,Poway,695189.3
2017,Prather,348902
2017,Quincy,227854.9
2017,Ramona,511410.2
2017,Ranchita,365389.6
2017,Rancho Cordova,342891.3
2017,Rancho Cucamonga,479741
2017,Rancho Mirage,458952.4
2017,Rancho Mission Viejo,714653.6
2017,Rancho Palos Verdes,1108466
2017,Rancho Santa Fe,2333185.5
2017,Rancho Santa Margarita,593683.2
2017,Raymond,286600.8
2017,Red Bluff,194974.9
2017,Redding,251591.5
2017,Redlands,379429.4
2017,Redondo Beach,907550.1
2017,Redwood City,1318421.1
2017,Redwood Valley,510298.6
2017,Reedley,221632.6
2017,Rescue,536651.4
2017,Rialto,304360.4
2017,Richgrove,120693.5
2017,Richmond,456288.7
2017,Richvale,234797.6
2017,Ridgecrest,180529.1
2017,Rio Dell,255765
2017,Rio Linda,280045.3
2017,Rio Oso,424021.1
2017,Rio Vista,353117.4
2017,Ripon,428361.2
2017,Riverbank,291928.1
2017,Riverdale,188218.4
2017,Riverside,365396.4
2017,Robbins,229934.9
2017,Rocklin,455627.6
2017,Rohnert Park,504740.8
2017,Rolling Hills,1995079.3
2017,Rolling Hills Estates,1219842.3
2017,Rosamond,209468.9
2017,Rosemead,543612.6
2017,Rosemont,285951.4
2017,Roseville,430055.4
2017,Ross,2791472.7
2017,Rough and Ready,398450.3
2017,Rowland Heights,615540.3
2017,Running Springs,182038.6
2017,Sacramento,303975
2017,Saint Helena,1361425.9
2017,Salida,296917.5
2017,Salinas,440777.4
2017,San Andreas,227090
2017,San Anselmo,1167813.9
2017,San Bernardino,238739.6
2017,San Bruno,895081.7
2017,San Carlos,1688568.2
2017,San Clemente,864583.8
2017,San Diego,588067.9
2017,San Dimas,566781
2017,San Fernando,396974
2017,San Francisco,1185362.2
2017,San Gabriel,701487.1
2017,San Geronimo,870811.6
2017,San Jacinto,250071.4
2017,San Joaquin,146826.3
2017,San Jose,813893.9
2017,San Juan Bautista,651715.2
2017,San Juan Capistrano,715332.5
2017,San Leandro,600970.2
2017,San Lorenzo,576922.7
2017,San Luis Obispo,700474.5
2017,San Marcos,573260.3
2017,San Marino,2045484
2017,San Martin,951342.1
2017,San Mateo,1238667.5
2017,San Miguel,375469.5
2017,San Pablo,394802.2
2017,San Rafael,911860.6
2017,San Ramon,976805.4
2017,Sanger,225376.6
2017,Santa Ana,468938.9
2017,Santa Barbara,1071905.5
2017,Santa Clara,990671.8
2017,Santa Clarita,508526.2
2017,Santa Cruz,909891.4
2017,Santa Fe Springs,437387.7
2017,Santa Maria,364236.4
2017,Santa Monica,1244451.1
2017,Santa Paula,435573.7
2017,Santa Rosa,544879.5
2017,Santa Ynez,1080063.9
2017,Santa Ysabel,541420.9
2017,Santee,469423.2
2017,Saratoga,2204105.3
2017,Sausalito,1230743.7
2017,Scotts Valley,888932
2017,Seal Beach,527925.6
2017,Seaside,488358.8
2017,Sebastopol,824668.5
2017,Selma,199899.5
2017,Shafter,205319.5
2017,Shandon,295108.6
2017,Shaver Lake,385166
2017,Sheridan,319646.9
2017,Shingle Springs,442549.3
2017,Sierra City,214940.9
2017,Sierra Madre,902497.3
2017,Sierraville,264877.3
2017,Signal Hill,455609.1
2017,Silverado,614769.8
2017,Simi Valley,559115.6
2017,Sloughhouse,482495.7
2017,Smartsville,331705.4
2017,Smith River,263270.7
2017,Snelling,285863.5
2017,Soda Springs,459802.2
2017,Solana Beach,1245113.4
2017,Soledad,351220.1
2017,Solvang,761816.6
2017,Somerset,349907.1
2017,Somis,969649.4
2017,Sonoma,742943.5
2017,Soquel,884068
2017,South El Monte,422328.5
2017,South Gate,392223.1
2017,South Lake Tahoe,426875.8
2017,South Pasadena,1013936.7
2017,South San Francisco,887066
2017,Spring Valley,452897.3
2017,Springville,259222.3
2017,Squaw Valley,214871.2
2017,Standish,222684.6
2017,Stanford,2104314.6
2017,Stanton,429102.8
2017,Stevinson,335237.5
2017,Stinson Beach,2261489.8
2017,Stirling City,97641.5
2017,Stockton,258585.8
2017,Stratford,132521
2017,Strathmore,145110.3
2017,Sugarloaf,155442.5
2017,Suisun City,361931.8
2017,Summerland,1617666.2
2017,Sunnyvale,1265598.6
2017,Sunol,1191482.8
2017,Susanville,162082.6
2017,Sutter,239747.9
2017,Sutter Creek,329705.1
2017,Taft,114453.8
2017,Taft Mosswood,189700
2017,Tahoe City,679015.5
2017,Tahoe Vista,476149.4
2017,Tahoma,571292.8
2017,Tehachapi,252463.3
2017,Tehama,150357.5
2017,Temecula,438501
2017,Temple City,740718.1
2017,Templeton,587127.3
2017,Terra Bella,200052
2017,The Sea Ranch,824602.7
2017,Thermal,139779.2
2017,Thornton,262619.9
2017,Thousand Oaks,700551.5
2017,Thousand Palms,198711.4
2017,Three Rivers,314599.1
2017,Tiburon,2091155.9
2017,Tipton,146423.1
2017,Tollhouse,262803.9
2017,Tomales,840576.7
2017,Topanga,915340.7
2017,Torrance,739432.6
2017,Tracy,469956.9
2017,Tranquillity,159181
2017,Trinidad,548676.5
2017,Trinity Center,243114.3
2017,Trona,40366.9
2017,Truckee,599779.1
2017,Tulare,197548
2017,Tulelake,88043.3
2017,Turlock,303565.1
2017,Tustin,642777.8
2017,Twentynine Palms,116157.8
2017,Twin Bridges,284456.6
2017,Ukiah,406136.1
2017,Union City,773075.3
2017,Upland,506686.1
2017,Upper Lake,269154.1
2017,Vacaville,421306
2017,Valinda,428045.3
2017,Vallecito,283585
2017,Vallejo,356729.1
2017,Valley Center,585457.4
2017,Valley Springs,305894.1
2017,Ventura,569635.6
2017,Vernalis,731010.2
2017,Victorville,225102
2017,View Park-Windsor Hills,661750.9
2017,Villa Park,1191244.6
2017,Visalia,228623.5
2017,Vista,503304.9
2017,Volcano,301568.9
2017,Wallace,379516.3
2017,Walnut,789593.1
2017,Walnut Creek,781498.2
2017,Walnut Grove,403558.9
2017,Warner Springs,370092.1
2017,Wasco,171730.8
2017,Waterford,249836.5
2017,Watsonville,566880.2
2017,Weaverville,235318.9
2017,Weed,186571.6
2017,Weldon,120741.6
2017,West Athens,386596.3
2017,West Carson,459692.1
2017,West Compton,391559.9
2017,West Covina,501784.9
2017,West Hollywood,809620.7
2017,West Point,193017
2017,West Puente Valley,409463
2017,West Sacramento,348739.6
2017,Westlake Village,943150.4
2017,Westminster,607713.7
2017,Westmont,355700
2017,Westwood,249343.1
2017,Wheatland,271127.3
2017,White Water,168346.6
2017,Whitethorn,351531.8
2017,Whittier,487428.6
2017,Wildomar,372686.9
2017,Williams,216306.5
2017,Willits,322598.6
2017,Willow Creek,311537.9
2017,Willowbrook,330982.5
2017,Willows,182107.6
2017,Wilseyville,200009.6
2017,Wilton,594141
2017,Winchester,398476.6
2017,Windsor,601115.1
2017,Winters,422849.6
2017,Winton,171581.6
2017,Wofford Heights,145408.7
2017,Woodacre,783501.3
2017,Woodbridge,373597
2017,Woodlake,169721.2
2017,Woodland,368790.8
2017,Woodside,2817848
2017,Wrightwood,275207.7
2017,Yermo,71027.5
2017,Yorba Linda,798790.2
2017,Yountville,915109.8
2017,Yreka,163145.6
2017,Yuba City,267727.7
2017,Yucaipa,336133.9
2017,Yucca Valley,161270.1
2018,Acampo,542123.8
2018,Acton,541173.4
2018,Adelanto,215121.7
2018,Adin,188580.6
2018,Agoura Hills,826808.6
2018,Agua Dulce,638783.7
2018,Aguanga,360918.5
2018,Ahwahnee,312462.9
2018,Alameda,1009807.5
2018,Alamo,1682794.5
2018,Albany,997432.7
2018,Albion,597202.6
2018,Alhambra,648832.2
2018,Aliso Viejo,624151
2018,Alondra Park,599632.7
2018,Alpaugh,113991.8
2018,Alpine,627865.8
2018,Alta,342518.4
2018,Altadena,815543.6
2018,Alturas,109536
2018,Amador City,365884.4
2018,American Canyon,541379
2018,Anaheim,594969
2018,Anderson,228942.8
2018,Angels Camp,339362.2
2018,Angelus Oaks,222959
2018,Angwin,817188.1
2018,Annapolis,618814.5
2018,Antioch,443490.1
2018,Anza,280746.3
2018,Apple Valley,262956.5
2018,Applegate,431845.3
2018,Aptos,957458.3
2018,Arbuckle,282330.7
2018,Arcadia,1100215.1
2018,Arcata,432900.7
2018,Arden-Arcade,362333.8
2018,Armona,159508.7
2018,Arnold,295776.4
2018,Aromas,730828.2
2018,Arroyo Grande,706784.4
2018,Artesia,535735.3
2018,Arvin,172462.8
2018,Atascadero,522232.6
2018,Atherton,6180327.7
2018,Atwater,257576.8
2018,Auberry,275145.8
2018,Auburn,460261.7
2018,August,184056.9
2018,Avalon,699006.7
2018,Avenal,140254.1
2018,Avila Beach,1032741.1
2018,Avocado Heights,517371
2018,Azusa,463109.2
2018,Bakersfield,237883.9
2018,Baldwin Park,452386
2018,Ballico,554804.7
2018,Bangor,307105.2
2018,Banning,259405.9
2018,Barstow,145026.3
2018,Bass Lake,464076
2018,Bayside,591214.2
2018,Beaumont,333887.1
2018,Bell,419224.4
2018,Bell Canyon,1518502
2018,Bell Gardens,416603.1
2018,Bellflower,510548
2018,Belmont,1804469
2018,Belvedere,3621660.4
2018,Ben Lomond,758020.5
2018,Benicia,627226.3
2018,Berkeley,1241931.5
2018,Berry Creek,244356.5
2018,Bethel Island,523230
2018,Beverly Hills,2800363.5
2018,Bieber,130190.2
2018,Big Bear City,250836
2018,Big Bear Lake,374893.1
2018,Big Sur,1918302.4
2018,Biggs,218751.8
2018,Bishop,386599.3
2018,Bloomington,327046.8
2018,Blue Lake,362549.3
2018,Blythe,152010.9
2018,Bodega Bay,944900.3
2018,Bodfish,118359.6
2018,Bolinas,1427663.6
2018,Bonita,657261.6
2018,Bonsall,666055.4
2018,Boron,78530.7
2018,Borrego Springs,236870.2
2018,Boulder Creek,632684.6
2018,Boulevard,305676.6
2018,Bradbury,1921922.9
2018,Bradley,459271.4
2018,Brawley,210815.9
2018,Brea,728888.2
2018,Brentwood,594543.3
2018,Bridgeport,291771.4
2018,Brisbane,1034696.9
2018,Browns Valley,427549.9
2018,Brownsville,251638.2
2018,Buellton,579200.6
2018,Buena Park,592230.4
2018,Burbank,791802.5
2018,Burlingame,2195334.7
2018,Buttonwillow,126236.3
2018,Cabazon,170385.1
2018,Calabasas,1133925.6
2018,Calexico,225337.3
2018,Caliente,208803
2018,California City,145718.1
2018,Calimesa,358551.3
2018,Calipatria,157247.6
2018,Calistoga,920804.6
2018,Calpine,244975.9
2018,Camarillo,640100.9
2018,Cambria,667972.6
2018,Camino,388214.3
2018,Campbell,1298785
2018,Campo,314003.3
2018,Camptonville,268977.7
2018,Cantua Creek,136447.3
2018,Canyon Lake,441630.6
2018,Capitola,851824.6
2018,Carlotta,459920.4
2018,Carlsbad,849708
2018,Carmel Valley,967143.9
2018,Carmel-by-the-Sea,1393799.9
2018,Carmichael,391856.9
2018,Carnelian Bay,646817.2
2018,Carpinteria,901312.3
2018,Carson,513525.8
2018,Caruthers,225905.8
2018,Castaic,548569.9
2018,Castro Valley,856054.5
2018,Castroville,481972.4
2018,Cathedral City,278223.4
2018,Catheys Valley,386260.6
2018,Cayucos,900808.8
2018,Cazadero,520388.1
2018,Ceres,286383.2
2018,Cerritos,736574.8
2018,Chester,232681.4
2018,Chico,343055.6
2018,Chino,503649.2
2018,Chino Hills,664377.2
2018,Chowchilla,236638.1
2018,Chualar,512721.2
2018,Chula Vista,535473.5
2018,Citrus Heights,329859.4
2018,Claremont,673205.1
2018,Clarksburg,596563.8
2018,Clearlake,148684.3
2018,Clearlake Oaks,191837.4
2018,Clio,422886.2
2018,Clipper Mills,190615.6
2018,Cloverdale,542495.4
2018,Clovis,340448.1
2018,Coachella,247988.7
2018,Coalinga,182131.9
2018,Coarsegold,283452.3
2018,Cobb,247356.9
2018,Coleville,237269
2018,Colfax,391325.1
2018,Colma,995105.6
2018,Colton,294218.2
2018,Colusa,241698.4
2018,Commerce,444061.6
2018,Compton,383123.6
2018,Concord,577420.4
2018,Cool,404347.3
2018,Copperopolis,351530.3
2018,Corcoran,151992.6
2018,Corning,191861.5
2018,Corona,482374.3
2018,Coronado,1612902.8
2018,Corte Madera,1381469.9
2018,Costa Mesa,810414.7
2018,Cotati,600179.2
2018,Coto de Caza,1082458.5
2018,Cottonwood,255196.8
2018,Coulterville,242421.1
2018,Courtland,441951.7
2018,Covelo,322573.3
2018,Covina,523012.5
2018,Crescent City,242294.7
2018,Crestline,226136.5
2018,Creston,760885.3
2018,Crows Landing,604162.9
2018,Cudahy,412990
2018,Culver City,958035
2018,Cupertino,2181091.2
2018,Cutler,151658.4
2018,Cypress,665921.2
2018,Daggett,100480.5
2018,Daly City,977421.5
2018,Dana Point,955243.9
2018,Danville,1263777.1
2018,Davenport,847214.8
2018,Davis,666483
2018,Del Mar,2358012.4
2018,Del Monte Forest,1676123.2
2018,Del Rey,240243.4
2018,Del Rey Oaks,612675.2
2018,Delano,204018.1
2018,Delhi,248188.3
2018,Denair,374661.1
2018,Descanso,446614.9
2018,Desert Hot Springs,208603.9
2018,Diamond Bar,693388
2018,Diamond Springs,334605.5
2018,Dillon Beach,894168.8
2018,Dinuba,217943.4
2018,Discovery Bay,594486
2018,Dixon,438210.6
2018,Dobbins,310644.1
2018,Dorris,80216.5
2018,Dos Palos,208112.6
2018,Douglas City,300351.8
2018,Downey,576480.7
2018,Downieville,217908.7
2018,Doyle,132772.1
2018,Duarte,534258
2018,Dublin,1008303.4
2018,Ducor,128450.3
2018,Dunlap,269687.5
2018,Dunsmuir,152832.8
2018,Durham,439191.1
2018,Dutch Flat,274256.9
2018,Earlimart,148630.7
2018,Earp,175107.3
2018,East Los Angeles,439887.6
2018,East Palo Alto,991118.5
2018,Eastvale,590227.4
2018,Edwards,80128.4
2018,El Cajon,520706.3
2018,El Centro,224698.3
2018,El Dorado,453746.2
2018,El Dorado Hills,632391.3
2018,El Monte,512909.8
2018,El Segundo,1128550.3
2018,Elk Grove,433326.4
2018,Elverta,347693.3
2018,Emerald Lake Hills,2224232.5
2018,Emeryville,561446
2018,Encinitas,1091882
2018,Escalon,409087.9
2018,Escondido,528855.1
2018,Esparto,322974
2018,Etna,196338.7
2018,Eureka,332728.3
2018,Exeter,237609.2
2018,Fair Oaks,444911.1
2018,Fairfax,989421.8
2018,Fairfield,450093
2018,Fallbrook,580138.3
2018,Farmersville,158874
2018,Farmington,588964.9
2018,Fawnskin,298634.5
2018,Felton,639639
2018,Ferndale,486471.2
2018,Fiddletown,376342.7
2018,Fillmore,457548.6
2018,Firebaugh,194782.2
2018,Florence-Graham,364523.5
2018,Florin,265101.7
2018,Folsom,545641
2018,Fontana,392771.3
2018,Forbestown,224499.1
2018,Forest Falls,242798.3
2018,Forest Ranch,302217.2
2018,Foresthill,393300.9
2018,Forestville,524978.2
2018,Fort Bragg,467057.7
2018,Fort Jones,199839.9
2018,Fortuna,339755.6
2018,Foster City,1558905.4
2018,Fountain Valley,782076.1
2018,Fowler,287080.3
2018,Frazier Park,190429.6
2018,Freedom,511909.7
2018,Fremont,1122070.3
2018,French Camp,333098.4
2018,Fresno,240210.7
2018,Friant,433527.6
2018,Fullerton,662273.6
2018,Fulton,742215.6
2018,Galt,378232.5
2018,Garberville,512829
2018,Garden Acres,215299.2
2018,Garden Grove,596183.6
2018,Garden Valley,370561.7
2018,Gardena,520468.3
2018,Gasquet,258024.3
2018,Georgetown,325287.8
2018,Gerber,191902.1
2018,Geyserville,1073613.6
2018,Gilroy,776108.1
2018,Glen Ellen,1065439.3
2018,Glendale,777493.1
2018,Glendora,620066.8
2018,Gold Run,375524.9
2018,Goleta,820776.8
2018,Gonzales,389202
2018,Graeagle,280661.7
2018,Grand Terrace,370154.3
2018,Granite Bay,759574.1
2018,Grass Valley,407732.5
2018,Graton,665495.9
2018,Green Valley,295093.8
2018,Green Valley Lake,196671.7
2018,Greenfield,315979.5
2018,Greenville,189373.9
2018,Greenwood,387142.8
2018,Grenada,159724.9
2018,Gridley,229427.6
2018,Grover Beach,513168.3
2018,Guadalupe,330603.2
2018,Gualala,526759.4
2018,Guerneville,471837.3
2018,Gustine,255805.7
2018,Hacienda Heights,611748.4
2018,Half Moon Bay,1212927.5
2018,Hamilton City,177235.4
2018,Hanford,230845.9
2018,Happy Camp,111329
2018,Hawaiian Gardens,381461.1
2018,Hawthorne,624995.4
2018,Hayfork,237468.5
2018,Hayward,670140.5
2018,Healdsburg,932837.3
2018,Heber,224888.9
